store,id,title,developer,description,genre,price,rating,updated,url,country_found,keyword_found
Apple,988384559,Pollen Club,Pavel Baskakov,"With the Pollen Club app you can:
- understand what allergens should be feared right now;
- plan your life, thanks to the forecast of the allergenic situation;
- keep a medical diary (well-being, symptoms and medications);
- compare your well-being with the well-being of other users;
- view the archive for the past days;
- observe the plants near you and decipher their flowering stage;
- plan to move to a safe area, avoid areas with a high risk of allergies.

Simple and visual design and real-time data will help you cope with this difficult period.

We welcome your advice to improve our app. Leave comments and send suggestions to feedback@pollen.club

The data and information in the app are unverified model predictions created for scientific purposes only. They are not medical advice. For health decisions, consult your doctor
You can learn more about data sources and restrictions by following the link when you first start the application or in the settings section",Medical,Free,4.4,2025-10-29 16:20:56,https://apps.apple.com/us/app/pollen-club/id988384559?uo=4,us,hay fever
Apple,6742685070,Pollen Count UK,Ishaan Vadgama,"* Live Pollen Counts: Get accurate, hourly pollen levels for your exact location anywhere in the UK
* Detailed Pollen Types: Track specific pollens including grass, birch, hazel, ragweed, olive, alder, and mugwort - know exactly what's triggering your symptoms
* Precise 4-Day Pollen Forecast: Plan your week with confidence using our detailed predictions based on advanced meteorological data
* Smart Notifications: Set custom alerts for specific pollen types and thresholds that matter to you - never be caught off guard by high pollen days (coming soon)
* Interactive Maps: Visualise pollen levels across different UK regions with granular accuracy using our colour-coded pollen maps

Pollen Count UK combines multiple data sources and advanced mathematical techniques to provide superior accuracy, precision and granularity in our pollen forecasts.",Weather,Free,0.0,2025-03-17 02:38:03,https://apps.apple.com/us/app/pollen-count-uk/id6742685070?uo=4,us,hay fever
Apple,6741510555,AllerTrack: Allergy monitor,Datair Technology Private Limited,"Take back control of your day with AllerTrack, your personalized allergy management companion. Whether you're planning outdoor activities, managing seasonal allergies, or simply want to stay ahead of pollen surges, AllerTrack provides the precise, hyperlocal data you need to live on your terms.

Precise pollen intelligence:
Get detailed pollen alerts broken down by tree, weed, and grass categories with subspecies-level precision. Our advanced forecasting system delivers real-time, hyperlocal pollen data so you can plan your day with confidence. No more guessing, no more surprises.

Smart allergy management:
Track your allergies your way with our intuitive logging system. Monitor your symptoms, identify triggers, and gain insights into your personal allergy patterns. Smart tracking features coming soon to make allergy management even easier.

Hyperlocal forecasting:
Know before you go with detailed pollen forecasts for your exact location. Plan that picnic, go for that run, or schedule outdoor activities when pollen levels are lowest. Our forecasts help you make informed decisions about when to step outside.

Personalized alerts:
Set custom alerts for your favorite locations and receive timely notifications about pollen surges. Stay informed about morning pollen spikes and plan accordingly. Never be caught off guard by unexpected allergy triggers again.

User-friendly experience:
AllerTrack's clean, intuitive interface makes it easy to access the information you need quickly. Save multiple locations, customize your dashboard, and get instant insights into current and forecasted pollen conditions.

Why choose AllerTrack:
Subspecies-level pollen breakdown for maximum precision
Hyperlocal forecasting for accurate, location-specific data
Personalized tracking to understand your unique allergy patterns
Morning surge alerts to help you start each day prepared
Clean, easy-to-use interface designed for daily use

AllerTrack isn't just another weather app—it's your partner in allergy management. From managing hay fever symptoms to planning outdoor adventures, AllerTrack empowers you to live confidently, no matter what's in the air.
Download AllerTrack today and transform how you manage your allergies. Plan that picnic. Go for that run. Live on your terms.",Weather,Free,0.0,2025-11-24 03:11:20,https://apps.apple.com/us/app/allertrack-allergy-monitor/id6741510555?uo=4,us,hay fever
Apple,6754224062,Pollen-Sense,Anoop Bansal,"Breathe smarter with Pollen Sense.
Pollen Sense helps you take control of your allergies with intelligent insights, real-time forecasts, and easy symptom tracking — all in one simple app.

Whether you’re struggling with seasonal allergies or just want to understand how pollen impacts your day, Pollen Sense  make sense of your environment and your health.

Key Features:

Real-Time Pollen Forecasts — Get live pollen levels in your area to plan your day and avoid high-exposure times.

Symptom Tracking — Log your daily allergy symptoms and identify patterns over time.

Trends & Insights — Visualize your allergy history and discover how weather and environment affect your well-being.

Whether you’re at home, work, or outdoors, Pollen Sense helps you understand your allergies, make smarter decisions, and feel better every day.",Health & Fitness,Free,5.0,2025-10-23 12:44:47,https://apps.apple.com/us/app/pollen-sense/id6754224062?uo=4,us,hay fever
Apple,6755714042,Allergy Buddy Daily Tracker,Voluntis,"Take Control of Allergies Today!
Download Allergy Buddy and make allergy management simple. Track symptoms, manage medications with reminders, and get real-time weather and air quality insights. Learn tips and share easy reports with your doctor. Start feeling better, install now!

What Allergy Buddy offers:
• Track with ease: Log symptoms and triggers to understand your patterns.
• Stay on top of treatment: Add medications and receive gentle reminders so you never miss a dose.
• Smart insights at your fingertips: Get real-time assessments based on local weather and environmental conditions, plus helpful resources to manage allergic rhinitis better.
• Learn and feel empowered: Access clear, expert-backed articles and videos to make informed lifestyle choices.
• Share with your care team: Generate simple PDF reports showing your allergy history and trends for better conversations with your doctor.
• See the bigger picture: Explore trends connecting symptoms, medication adherence, and environmental factors like air quality and pollution.

Who is it for?
Adults (17+) managing allergic rhinitis symptoms with nasal sprays, tablets, or injections.

Important note:
Allergy Buddy does not diagnose, assess risk, or recommend treatment. Alway follow your healthcare provider’s guidance",Medical,Free,0.0,2025-12-15 17:57:16,https://apps.apple.com/us/app/allergy-buddy-daily-tracker/id6755714042?uo=4,us,hay fever
Apple,1480794597,HeyAlly,Alliance Healthcare Group Limited,"Healthcare Made Simple with HeyAlly!

Centered around you, HeyAlly provides quality and affordable care that echoes your lifestyle and needs. Our features include:

AllyStore
Shop for a wide range of healthcare and wellness services and products such as health screening, vaccination packages and more.
 
AllyTele
Video-consult with our registered health professionals and connect from anywhere and have your medication delivered right to you.

Step 1: Launch our HeyAlly App and set up an account with us.
Step 2: Choose AllyTele to start your video-consult for:
• general primary care symptoms and conditions: flu, cold, cough, sinusitis, sore throat, fever, rash, cold sores, diarrhoea, constipation, vomiting, headache, giddiness and other non-emergent medical conditions
• chronic conditions: hypertension, hyperlipidemia, diabetes mellitus, hyper/hypothyroidism, gout, allergic rhinitis and other chronic conditions  
•  and more!
Step 3: After your video-consult, select a delivery time slot and have your prescribed medication delivered to you on the very same day. Access your medical summary of your prescriptions, medical certification and receipt in-app.

Locator
Connect with our trusted partners island-wide.

Appointments
Minimise waiting time as you secure your visits in advance.

AllyNews
Receive specially curated & reliable health information from nutrition and fitness to the latest health developments.

PayAlly
Feel safe and secure with PayAlly. Enjoy greater convenience with our secured cashless in-app payment system.",Health & Fitness,Free,0.0,2025-04-23 23:24:17,https://apps.apple.com/us/app/heyally/id1480794597?uo=4,us,hay fever
Apple,6743779989,The Pollen Forecast Checker,Vida Apps Incorporated,"The Pollen Forecast Checker is a simple yet high-quality Japanese-made app designed for people with pollen allergies.
It clearly displays which types of pollen—such as cedar, cypress, or grass—are currently in the air and in what quantities.
By checking the pollen levels before going out, the app helps you take proactive steps to reduce allergy symptoms.

Features
- Clear display of today's pollen information for your current location or selected area
- Check the pollen levels by type (cedar, cypress, grass, etc.)
- 5-day pollen forecast, including today, to help you plan ahead
- Visual indicators such as “Very High,” “Moderate,” and “Low” make it easy to understand at a glance
- Simple UI that immediately shows the necessary information when the app is opened

Recommended For
- Those who suffer from hay fever every year
- People who want to prepare masks or glasses before going out
- Parents looking to protect their young children from pollen
- Commuters and students who want quick access to pollen info on their phone
- Anyone who finds other pollen apps too cluttered or complex

Usage Scenarios
- Check pollen levels quickly while getting ready in the morning
- Refer to the forecast when planning weekend activities
- Check pollen status at your destination and prepare masks or medicine
- Convenient for those who want to use over-the-counter medication only on severe days

The Pollen Forecast Checker is designed to help you manage pollen allergies naturally in your daily life.
No unnecessary features—just the essential information delivered smartly.
If you're looking for a simple and reliable pollen app, give this one a try.

Terms of Use:
https://www.apple.com/legal/internet-services/itunes/dev/stdeula/",Weather,Free,5.0,2025-04-17 10:23:55,https://apps.apple.com/us/app/the-pollen-forecast-checker/id6743779989?uo=4,us,hay fever
Apple,1216709069,Allergy Sufferers,Aerobiology Research Laboratories,"UPDATE: We have completely revamped the app for 2026!

Allergy Sufferers

Get the most reliable daily pollen and spore forecasts in Canada with the Allergy Sufferers app, completely redesigned and rebuilt in 2025. Our forecasts are proven to be 80% accurate, thanks to data from Aerobiology Research Laboratories (a Canadian company in Ottawa), the only professional company in North America that collects and analyzes daily air samples from 30 stations across Canada. We are the only pollen and spore forecasters in Canada that have and use data for pollen and spore (outdoor mold) forecasting.


FREE FEATURES:

4-Day Forecast: View up to 4 days of total pollen (total trees, total weeds, total grasses) and total spores (outdoor molds) for your location.

Allergy Tips: Receive helpful tips to manage your allergy triggers.

Learn: Discover which pollen and spores are identified in different Canadian cities.

Free Trial: Access a 7-day free trial of all premium features.


UPGRADE TO PREMIUM FOR AN ALL-IN-ONE SOLUTION:

Detailed Forecasts: Get push notifications and 4-day forecasts for all individual pollen and spore (outdoor mold) varieties in the air.

Personalized Tracking: Log your daily symptoms and medications to understand your personal allergy patterns.

Data Visualizer: Use our powerful visualizer to correlate your symptoms and medication with pollen levels, helping you pinpoint your triggers.

Customization: Personalize your experience by tracking up to 7 specific allergens and 5 different locations.

Historical forecasts – Access up to 14 days of historical forecasts (5 with all pollen and spores in the air – 9 additional days of what you are specifically allergic too)

For any questions, please contact us at apps@aerobiology.ca.


WHATS NEW

4-day forecasts for all individual pollen and spores in the air

Personalize push notifications – the pollen and spores you want notifications about and the levels

Access up to 14 days of historical forecasts ( 5 with all pollen and spores in the air – 9 additional days of what you are specifically allergic too

Brand new codebase using React, new user interface for improved performance and usability


Get the most accurate science and database driven pollen and outdoor mold forecasting app for Canadian Allergy Sufferers today.  

Support the only Canadian company that monitors pollen and spores and contributes to research and science for allergy sufferers in Canada.",Weather,Free,0.0,2025-10-10 02:11:31,https://apps.apple.com/us/app/allergy-sufferers/id1216709069?uo=4,us,hay fever
Apple,1252417620,Sensio Air: Allergy Tracker,WLAB LTD,"Sensio Air Allergy & Pollen Tracker
Learn your symptoms causes

Discover what is causing your allergy, asthma or even COPD symptoms. Sensio Air is the best allergy and pollen tracker app for logging your symptoms and learning what is triggering your issues. 

The Sensio allergy app includes an allergy forecast that allows you to monitor thousands of common allergens, including molds, pollens, pet dander, air pollutants and more.

With our simple, intuitive interface, you can track your daily allergy symptoms, monitor potential allergens and receive pollen count and air pollution alerts in your local area. Advice from experts then helps you learn how to combat and eliminate the sources of your allergy and asthma symptoms such as hay fever, runny nose, headache and shortness of breath.

Sensio Air allergen app has air quality monitors in 350 cities around the world that provide a local pollen count and smog forecast. Daily local weather and pollen forecasts help you plan your activities.

Sensio Air allergy app helps you keep track of your air quality and your respiratory symptoms by using smart algorithms to understand your triggers.

+ Check the daily local pollution and pollen index for your area along with 350 major metropolitan areas around the world.
+ Log your symptoms with the tap of a button to keep track of your health.
+ Get daily advice to improve your health and reduce your exposure to allergens and pollutants.
+ Get local pollen, pollution, air quality alerts, forecast and know exactly what to do about them.
+ Know what might affect your COPD or Respiratory issues.
+ Track your symptoms and get detailed reports.
+ Monitor allergic reactions before you head to your doctor.
+ Log your medication intake and set reminders.

Learning more about what may be causing your symptoms will help you identify which remedies such as Allegra, Claritin, Zyrtec, Alavert, antihistamine, nasal sprays or other options could best alleviate your or your family’s health issues.

SUBSCRIPTIONS PRICING & TERMS
Sensio Air is free to download. Ongoing use requires an active subscription available on a yearly basis. Customers will be given 7 days free trial period. Yearly subscriptions are billed the total annual fee from the purchase date.

Payment will be charged to your credit card through your iTunes account at confirmation of purchase. Subscription renews automatically unless canceled at least 24 hours prior to the end of the subscription period. There is no increase in price when renewing.

Subscriptions can be managed and auto-renewal turned off in Account Settings in iTunes after purchase. Once purchased, refunds will not be provided for any unused portion of the term.

Read our full Terms and Conditions policy:
https://www.wlab.io/terms-and-conditions

We work hard to improve the app and always appreciate your feedback.

Monitor, Understand, Log and Prevent your symptoms!

For more information, please visit www.sensioair.com

Don't hesitate to send feedback to app@wlab.io",Medical,Free,3.57627,2024-02-11 05:27:22,https://apps.apple.com/us/app/sensio-air-allergy-tracker/id1252417620?uo=4,us,hayfever
Apple,6463696374,Pollen Buddy – Allergy Tracker,"Naturally Inviting, LLC","Breathe Easy with Pollen Buddy – Your Personal Allergy Tracker

Navigating through allergy seasons can be challenging, but Pollen Buddy is here to guide you. This innovative app empowers you with real-time data and personalized insights, helping you stay ahead of allergy symptoms and breathe freely.

Why Choose Pollen Buddy?

Allergy Tracker & Pollen Counter
Weather Data: 
Receive accurate, location-based weather forecasts and real-time pollen counts to prepare for the day ahead.
Symptom Log: A user-friendly interface to record and rate the severity of your symptoms, creating a comprehensive log for better understanding.
Data Correlation: Leveraging advanced algorithms, Pollen Buddy correlates your symptom data with real-time pollen levels, helping you identify specific triggers and patterns affecting your allergies.
Trend Analysis: Visualize your allergy trends through intuitive charts, comparing symptoms over time and against varying pollen levels for a deeper understanding of your allergy landscape.
Privacy-Focused: We prioritize your privacy, ensuring all your logs and information remain secure and unshared.

Apple Watch App: Experience convenience at its peak; log symptoms, check pollen counts, and receive alerts directly from your Apple Watch.

Key Features:
User-Centric Interface: Intuitive options for a seamless user experience.
Air Quality Index: Stay informed about the air quality in your region, helping you avoid potential triggers.
Symptom Severity Trends: Track the trends of various pollens and symptom severity to manage your health proactively.
Location-Based Environment Tracking: Get insights based on your provided location, ideal for allergy and asthma control.

Coming Soon:
- In-depth symptom analysis
- Predictive alerts for allergy flare-ups
- Scheduled notifications for logging
- Home and lock screen widgets for quick access
- Watch complications
- Mac app? Your feedback can shape the future of Pollen Buddy!

We value your feedback immensely. As a small indie team, we are devoted to evolving Pollen Buddy to serve you better. Share your suggestions or queries at hello@naturallyinviting.com.

Disclaimer: Pollen Buddy is designed for informational purposes and not intended to replace professional medical advice. Always consult your healthcare provider for medical concerns.

Access to Pollen Buddy features requires a monthly/yearly subscription.
Terms of Use: https://www.apple.com/legal/internet-services/itunes/dev/stdeula/
Privacy Policy: https://willb-me.vercel.app/privacy-policy",Health & Fitness,Free,2.66667,2024-07-03 21:57:44,https://apps.apple.com/us/app/pollen-buddy-allergy-tracker/id6463696374?uo=4,us,hayfever
Apple,1536352311,Health Weather,雪平 王,"Health Weather is an APP that pays attention to the impact of weather changes on human health, analyzes and log the impact of weather factors, predicts the health weather index, and makes early warnings for weather changes.
        Many people often have headaches or joint pains before rain. Many studies have shown that weather changes can trigger some symptoms. Some weather factors have a similar effect, such as pollen for asthma patients,  air pollution for COPD patients,But some factors do have significant individual differences, and each person's tolerance level is also very different. Therefore, it is necessary to log and analyze the weather conditions of  symptom. Comprehensive analysis may give a general reference.
       The Health Weather track and  analyzes the weather impact for  six symptoms: Arthritis, Asthma, Migraine, Sinus headache, Common cold, and COPD.
       
     【Disclaimer】
       But we must make the following statement:
       1. The APP cannot be used as a diagnostic tool. you can not  judge whether you are a patient with a symptom based on your reaction to the weather coincide with the weather forecast effect of the APP on the symptom, but you should go to the hospital doctor for a diagnosis.
       2. The App also does not give any medical advice. The app just reminds you that weather changes may affect you.
       3. Weather changes are only one of the many reasons that trigger symptoms. After using this APP, you should not only pay attention to the influence of the weather, but also the influence of other factors.

       
The APP is mainly divided into the following four parts:
1. Weather
     Hourly weather forecast and analysis, daily weather, air pollen, health index forecast
2. Log
      List of health logs, view and modify, delete
3. Analysis:
      Graphical analysis showing the influence distribution of each factor

4. Mine
     App setting 



【Membership】
1. 168 hours and 5 days weather forecast
2. 3 user roles to write log
3. remove ads
Purchase rules:
[Monthly Membership] Purchase a monthly member for $ 1.99 / month and renew it automatically every month.
[Annual Membership] 12.99 $ / year to purchase annual annual membership and automatically renew it annually.
[Lifetime Membership] $ 19.99, only need to purchase once, valid for life

[Prices in different countries or regions should be converted according to the US dollar exchange rate]

Purchase Notes:
1. The account will be automatically renewed and deducted the corresponding fee 1 day before the expiration.
2. If you need to cancel the renewal, please cancel in your personal iTunes account at least 1 day in advance.
3. After purchase, users can manage or turn off automatic renewal in personal account settings.

Terms of Services : 
https://www.astronomyobserver.net/healthweather/user/en
Privacy policy: 
https://www.astronomyobserver.net/healthweather/privacy/en",Weather,Free,4.71232,2024-07-24 21:01:40,https://apps.apple.com/us/app/health-weather/id1536352311?uo=4,us,asthma
Apple,1597730467,Sonu,"Sound Health Systems, Inc.","SONU provides personalized, drug free, acoustic resonance therapy to treat nasal congestion symptoms caused by allergic and non-allergic rhinitis. SONU is backed by FDA authorization, extensive clinical trials, and enhanced by AI. SONU works with iPhone X or later models and uses Bluetooth to connect with your iPhone. 
To get started simply download the app and follow the on-screen instructions to get to your 15 minute treatment session. You can choose to relax with the gentle micro vibrations or go about your daily activities. The SONU app takes a scan of your face using the front facing camera and personalizes the acoustic therapy based on your facial anatomy and other proprietary factors. The acoustic resonance is delivered via medical grade bone conduction transducers in the SONU band (a lightweight, wearable headband purchased separately). 
SONU is proven to be safe and effective and also has a history of your treatment sessions in the app so you can track your usage over time. Please consult your doctor before making any medical decisions. 

Any feedback? Contact us at https://soundhealth.life/contact/
Additional information including the privacy policy, biometric notice and terms of use can be found at https://soundhealth.life",Health & Fitness,Free,4.68085,2025-12-14 19:11:02,https://apps.apple.com/us/app/sonu/id1597730467?uo=4,us,asthma
Apple,6482578819,AirScope: Pollen & Air Quality,Ingenio Productions LLC,"AirScope provides hyper-local air quality data for millions of locations across the globe. Find real-time and forecast AQI / air quality and pollution data, daily pollen counts and five-day allergy forecasts, weather, and more. View realtime NOAA doppler radars and weather maps for pollen, pollution, air quality, and more.

No subscription is required! Access 100% of the app's features, maps, and content without a subscription.

Interact with high resolution maps of air quality and pollen concentrations, and animate up to fifteen days (10-day history and 5-day forecast) of map data. Discover the plants and allergens affecting your health with a detailed pollen and spore species analysis and daily pollen counts (where available).

Map Layers and Weather Radars:
- Air Quality Index (AQI)
- Grass Pollen
- Tree Pollen
- Weed Pollen
- Grass Pollen Forecast (15 day animation)
- Tree Pollen Forecast (15 day animation)
- Weed Pollen Forecast (15 day animation)
- Mold Spore Forecast (15 day animation)
- PM2.5 Forecast (24 hr animation)
- Ozone Forecast (24 hr animation)
- Surface Dust Forecast (24 hr animation)
- Near-Surface Smoke
- Vertically Integrated Smoke
- Ozone
- Nitrogen Dioxide
- Particulate Matter 2.5
- Particulate Matter 10
- Sulfur Dioxide
- Carbon Dioxide
- Surface Visibility
- Fire Detections
- Fire Radiative Power
- Base Reflectivity (updated every 2 min; animated)
- Composite Reflectivity (updated every 2 min; animated)
- Precipitation Type (updated every 2 min; animated)
- Echo Tops (updated every 2 min; animated)
- Infrared Satellite (updated every 10 min; 40 minute delay)
- Temperature
- Pressure
- Wind Speed
- Cloud Coverage
- Active Wildfires and Prescribed Burns (US)
- NWS Warnings, Watches, Alerts, and Statements (US)

Many competing weather apps require subscriptions to access premium maps and content. We wanted to do better! All features in AirScope are accessible for free, including our realtime NOAA doppler radars and premium map features.

AirScope offers significantly more data than our competition by combining tens of thousands of data providers and sources across the globe. We aggregate atmospheric data from leading providers such as PurpleAir, AccuWeather, and OpenWeather, as well as from individual state and local government entities (e.g., NOAA, AirNow, NWS), publicly available sources, and sampling participant networks.

Real-time and forecast atmospheric data:
- Air Quality Index (AQI) for PM2.5, PM10, and Ozone
- Airborne pollutant concentrations and hourly forecast graphs for PM2.5, PM10, Ozone, Carbon Monoxide (CO), Nitrogen Oxides (NO, NO2), Sulfur Dioxide (SO2), and Ammonia
- Pollen counts and allergen forecasts (updated daily) for grass, trees, ragweed, and mold
- Weather including current and high/low temperatures, humidity, atmospheric pressure, wind direction and speed, precipitation forecast

Detailed Pollen Tracking:
Stay informed about grass, weed, tree, and mold pollen counts in your area, including predominant pollen types and species data.

Symptom Tracker: 
Log daily health symptoms, uncover potential environmental triggers, and receive personalized insights to protect your well-being. Ideal for individuals with respiratory conditions or anyone interested in maintaining a healthier lifestyle, AirScope equips you with the tools to understand and improve your air quality exposure.",Weather,Free,4.7317,2025-04-03 14:18:55,https://apps.apple.com/us/app/airscope-pollen-air-quality/id6482578819?uo=4,us,rhinitis
Apple,6445884942,"Kleenex Pollen Count, Forecast",Kimberly-Clark Corporation,"Your personalised pollen forecast, made for the UK.
Kleenex Your Pollen Pal is the ultimate companion for allergy season. Whether you’re managing hay fever, allergic rhinitis or just looking to understand your symptoms better, this free app gives you tailored insights to help you stay one step ahead of pollen peaks.

With trusted UK pollen data, a clean new design and powerful upcoming features like a daily symptom diary and smart pollen alerts, Your Pollen Pal helps you make informed choices, before the sneezing starts.

New Features

Refreshed app design
We’ve completely redesigned the interface to be clearer and more intuitive. Navigating your local forecast is now faster and easier than ever.

Goodbye emoji tracker, hello Symptom Diary 
The old emoji based symptom tracker has been removed. In its place, we’ve rolled out a brand new daily symptom diary that lets you log how you’re feeling each day and connect the dots between symptoms and environmental triggers like pollen levels.

Smart pollen alerts 
Opt in to receive push notifications when pollen levels are forecast to spike in your saved location, giving you time to prep or plan your day differently.

Now UK only
We’ve streamlined the app to focus exclusively on the UK pollen forecast. This allows us to provide more accurate and relevant data for British users. International pollen data has been removed.

Pollen quiz prompt
Curious about which types of pollen might be affecting you? A new in app prompt links you to a helpful pollen quiz on the Kleenex website for extra insight.

Registered vs Guest Access
You can explore the app as a guest, but some features are only available once you register. Signing up is quick and free.

Features that make a difference

UK wide 5 day pollen forecast
Get a clear, reliable forecast for your area, covering tree, grass and weed pollen, so you can plan your activities with confidence.

Location specific insights
Save your favourite places (home, office, weekend getaway) to get tailored forecasts that reflect your real world movements.

Expert backed data
Forecasts are based on trusted UK sources and updated regularly to reflect changing pollen conditions.",Health & Fitness,Free,3.97927,2025-12-11 04:57:23,https://apps.apple.com/gb/app/kleenex-pollen-count-forecast/id6445884942?uo=4,gb,hay fever
Apple,6751772861,Allergy Alert Pollen Forecast,Mindweb GmbH,"Never be surprised by pollen again.
Pollen alerts for your location, when you need them. An app that protects your health and your data.

Pollen forecasts for your location.
Localized pollen forecasts and proactive notifications at the time you choose. Stay one step ahead of your allergies with a tool that puts your health and your privacy first.

Timely, Smart Notifications
Set it and forget it. Choose the exact time you want to receive your daily pollen alert, and we'll deliver the day's forecast directly to you. Start your day prepared and manage your allergy symptoms before they start.

Your privacy is our priority.
Welcome to a truly private allergy app. Your personalized settings are stored exclusively on your device and are never sent to a server. That means no tracking, no user accounts, and no compromises on your data.

Ready in seconds.
No complicated sign-ups or lengthy registrations. Just download the app, select the pollens you're allergic to, and set your notification time. You're all set to take control of your allergies.",Weather,Free,0.0,2025-11-26 08:00:00,https://apps.apple.com/gb/app/allergy-alert-pollen-forecast/id6751772861?uo=4,gb,hay fever
Apple,506739051,Pollenvarsel,Temalogic AB,"Appen Pollenvarsel gir deg pollenprognoser for både i dag og i morgen. Slik kan du som pollenallergiker enklere planlegge dagen din, og dermed ha det bedre i pollensesongen.

Du kan velge å aktivere push-varslinger ved kraftig eller ekstrem spredning i din valgte region, for dine utvalgte pollentyper.
Informasjonen oppdateres jevnlig fra de 13 målestasjonene våre, som er plassert på ulike steder i landet.

Varselet omfatter pollentypene:

• Or
• Hassel
• Bjørk
• Salix
• Gress
• Burot

Appens funksjoner:

• Todøgns prognose for pollen
• Pollenvarsel basert på GPS-lokasjon – sikrer deg mest relevante tall for din plassering
• Personlig pollenprofil – du velger hvilke pollentyper du vil ha varslet
• Dagbok – her har du muligheten til å legge inn symptomer du opplever
• Polleninformasjon og varselinformasjon

Pollendata kan vises som grafiske elementer eller i en tabell. Dette kan endres i menyvalget «Profil».

Ønsker du å overføre dagboken til en annen enhet kan dette også gjøres i menyvalget «Profil».

Appen og tilhørende data leveres av Norges Astma- og Allergiforbund.

Pollendata leveres på oppdrag av Helsedirektoratet.

Appen er gratis, men det er mulig å bli medlem i Astma- og Allergiforbundet direkte via appen under profilsiden. Slik kan du hjelpe oss med å vedlikeholde appen, samt bidra til at vi kan levere tilbud som rådgivningstjeneste, informasjonsarbeid for målgruppen og lignende. Takk for støtten!",Weather,Free,0.0,2023-05-08 06:27:54,https://apps.apple.com/gb/app/pollenvarsel/id506739051?uo=4,gb,hay fever
Apple,515301928,Pollen+,screencode GmbH,"In co-operation with local and international institutions, the Association Austrian Pollen Information offers a pollen forecast for the next few days in your region.

The offer is available for Austria, Germany, France, Great Britain, Italy, Poland, Sweden, Switzerland, Spain and Turkey. Other countries will follow soon.

Pollen+ offers much more than just pollen information (availability varies from region to region). In addition to the asthma weather forecast and the severe weather warning, you can benefit from two models that create a personalised symptom. This is based on your entries in the Patients Hay-fever Diary (PHD). 
Thanks to a direct link, you can quickly document allergy symptoms in the PHD and benefit from personalised exposure warnings if you use it regularly. In addition, you receive push notifications and reminders at selected flowering times to keep you informed about the current situation (limited availability). 
The plant compass provides you with additional information on allergenic plants. 

New from 2024 (availability varies regionally):
PASYFO symptom prediction
Plant compass

Co-operation partner
- Austria: Austrian Pollen Information Service, GeoSphere Austria GmbH and Finnish Meteorological Institute
- Germany: German Pollen Information Service Foundation, German Weather Service and Finnish Meteorological Institute
- France: RNSA (Le Réseau National de Surveillance Aérobiologique) and Finnish Meteorological Institute
- Italy: Provincial Agency for Climate and Environmental Protection, Autonomous Province of Bolzano, South Tyrol
- Sweden: Stockholm Natural History Museum (Naturhistoriska Riksmuseet Stockholm)
- Spain: European Aeroallergen Network (EAN) in cooperation with the Spanish Aerobiology Network (REA), the Finnish Meteorological Institute (FMI Helsinki)
- PASYFO: Vilnius University, University of Latvia and Copernicus

By downloading this app, you accept the terms of use: https://www.polleninformation.at/nutzungsbedingungen-datenschutz.html",Health & Fitness,Free,1.0,2024-11-25 14:23:33,https://apps.apple.com/gb/app/pollen/id515301928?uo=4,gb,hay fever
Apple,621301387,Dagens Pollental,Astma-Allergi Danmark,"Dagens Pollental er den bedste måde at få dine daglige pollenopdateringer!
Opret en personlig pollenprofil og få de seneste tal, målinger og grafer – direkte på mobilen. 
Astma-Allergi Danmark har målt pollental i 40 år og dette er foreningen egen app, der sikrer, at du altid er opdateret med de korrekte og seneste tal. 

Gratis funktioner:

- Femdøgnsprognose for pollen (unik funktion fra Astma-Allergi Danmark)
- Personlig pollenprofil - Du får kun vist tal for relevante pollentyper.
- Dagligt overblik – Få et hurtigt overblik over dagens forventede pollenniveau og se det aktuelle pollental. 
- Mulighed for push-meddelelser – Få besked om de seneste målinger så snart de er tilgængelige.
- Dagbog – Hold styr på dine symptomer og sammenhold dem med pollensæsonen. 
- Sæsonoverblik – Få et komplet overblik over den aktuelle pollensæson (og tidligere) via detaljerede grafer.
- Vejrudsigt – Vejret spiller en stor rolle for pollen, derfor kan du nu følge vejret netop der, hvor du er.
- Leksikon – Omfattende beskrivelser af pollentyper, krydsreaktioner, voksesteder, udseende og meget, meget mere.
- Personlig rådgivning – Ring direkte til en personlig rådgiver fra app’en. Astma-Allergi Danmarks personale sidder klar til at besvare spørgsmål om høfeber og allergi.
- GPS styret pollenvarsling – Så er du sikret det mest relevante tal for din placering!

Vores app er GRATIS, men vi giver alle mulighed for at blive medlem af Astma-Allergi Danmark – direkte via app’en (under Profil). På den måde sikrer du, at vi kan blive ved med at måle pollen og vedligeholde vores app. Tak for støtten!",Health & Fitness,Free,0.0,2024-04-25 17:10:23,https://apps.apple.com/gb/app/dagens-pollental/id621301387?uo=4,gb,hay fever
